File_no,Source,Catogery,Processed,Probe_Type,Frame_number
38,grepmed,pneumonia,prc,convex,frame112
38,grepmed,pneumonia,prc,convex,frame113
38,grepmed,pneumonia,prc,convex,frame114
38,grepmed,pneumonia,prc,convex,frame115
38,grepmed,pneumonia,prc,convex,frame116
38,grepmed,pneumonia,prc,convex,frame117
38,grepmed,pneumonia,prc,convex,frame118
38,grepmed,pneumonia,prc,convex,frame119
38,grepmed,pneumonia,prc,convex,frame12
38,grepmed,pneumonia,prc,convex,frame120
38,grepmed,pneumonia,prc,convex,frame121
38,grepmed,pneumonia,prc,convex,frame122
38,grepmed,pneumonia,prc,convex,frame123
38,grepmed,pneumonia,prc,convex,frame124
38,grepmed,pneumonia,prc,convex,frame125
38,grepmed,pneumonia,prc,convex,frame126
38,grepmed,pneumonia,prc,convex,frame127
38,grepmed,pneumonia,prc,convex,frame128
38,grepmed,pneumonia,prc,convex,frame129
38,grepmed,pneumonia,prc,convex,frame13
38,grepmed,pneumonia,prc,convex,frame130
38,grepmed,pneumonia,prc,convex,frame131
38,grepmed,pneumonia,prc,convex,frame132
38,grepmed,pneumonia,prc,convex,frame133
38,grepmed,pneumonia,prc,convex,frame134
38,grepmed,pneumonia,prc,convex,frame135
38,grepmed,pneumonia,prc,convex,frame136
38,grepmed,pneumonia,prc,convex,frame137
38,grepmed,pneumonia,prc,convex,frame138
38,grepmed,pneumonia,prc,convex,frame139
38,grepmed,pneumonia,prc,convex,frame14
38,grepmed,pneumonia,prc,convex,frame140
38,grepmed,pneumonia,prc,convex,frame141
38,grepmed,pneumonia,prc,convex,frame142
38,grepmed,pneumonia,prc,convex,frame143
38,grepmed,pneumonia,prc,convex,frame144
38,grepmed,pneumonia,prc,convex,frame145
38,grepmed,pneumonia,prc,convex,frame146
38,grepmed,pneumonia,prc,convex,frame147
38,grepmed,pneumonia,prc,convex,frame148
38,grepmed,pneumonia,prc,convex,frame149
38,grepmed,pneumonia,prc,convex,frame15
38,grepmed,pneumonia,prc,convex,frame150
38,grepmed,pneumonia,prc,convex,frame151
38,grepmed,pneumonia,prc,convex,frame152
38,grepmed,pneumonia,prc,convex,frame153
38,grepmed,pneumonia,prc,convex,frame154
38,grepmed,pneumonia,prc,convex,frame155
38,grepmed,pneumonia,prc,convex,frame156
38,grepmed,pneumonia,prc,convex,frame157
38,grepmed,pneumonia,prc,convex,frame158
38,grepmed,pneumonia,prc,convex,frame159
38,grepmed,pneumonia,prc,convex,frame16
38,grepmed,pneumonia,prc,convex,frame160
38,grepmed,pneumonia,prc,convex,frame161
38,grepmed,pneumonia,prc,convex,frame162
38,grepmed,pneumonia,prc,convex,frame163
38,grepmed,pneumonia,prc,convex,frame164
38,grepmed,pneumonia,prc,convex,frame165
38,grepmed,pneumonia,prc,convex,frame166
38,grepmed,pneumonia,prc,convex,frame167
38,grepmed,pneumonia,prc,convex,frame168
38,grepmed,pneumonia,prc,convex,frame169
38,grepmed,pneumonia,prc,convex,frame17
38,grepmed,pneumonia,prc,convex,frame170
38,grepmed,pneumonia,prc,convex,frame171
38,grepmed,pneumonia,prc,convex,frame172
38,grepmed,pneumonia,prc,convex,frame173
38,grepmed,pneumonia,prc,convex,frame174
38,grepmed,pneumonia,prc,convex,frame175
38,grepmed,pneumonia,prc,convex,frame176
38,grepmed,pneumonia,prc,convex,frame177
38,grepmed,pneumonia,prc,convex,frame178
38,grepmed,pneumonia,prc,convex,frame179
38,grepmed,pneumonia,prc,convex,frame18
38,grepmed,pneumonia,prc,convex,frame180
38,grepmed,pneumonia,prc,convex,frame181
38,grepmed,pneumonia,prc,convex,frame182
38,grepmed,pneumonia,prc,convex,frame183
38,grepmed,pneumonia,prc,convex,frame184
38,grepmed,pneumonia,prc,convex,frame185
38,grepmed,pneumonia,prc,convex,frame186
38,grepmed,pneumonia,prc,convex,frame187
38,grepmed,pneumonia,prc,convex,frame188
38,grepmed,pneumonia,prc,convex,frame189
38,grepmed,pneumonia,prc,convex,frame19
38,grepmed,pneumonia,prc,convex,frame190
38,grepmed,pneumonia,prc,convex,frame191
38,grepmed,pneumonia,prc,convex,frame192
38,grepmed,pneumonia,prc,convex,frame193
38,grepmed,pneumonia,prc,convex,frame194
38,grepmed,pneumonia,prc,convex,frame195
38,grepmed,pneumonia,prc,convex,frame196
38,grepmed,pneumonia,prc,convex,frame197
38,grepmed,pneumonia,prc,convex,frame198
38,grepmed,pneumonia,prc,convex,frame199
38,grepmed,pneumonia,prc,convex,frame2
38,grepmed,pneumonia,prc,convex,frame20
38,grepmed,pneumonia,prc,convex,frame200
38,grepmed,pneumonia,prc,convex,frame201
38,grepmed,pneumonia,prc,convex,frame202
38,grepmed,pneumonia,prc,convex,frame203
38,grepmed,pneumonia,prc,convex,frame204
38,grepmed,pneumonia,prc,convex,frame205
38,grepmed,pneumonia,prc,convex,frame206
38,grepmed,pneumonia,prc,convex,frame207
38,grepmed,pneumonia,prc,convex,frame208
38,grepmed,pneumonia,prc,convex,frame209
38,grepmed,pneumonia,prc,convex,frame21
38,grepmed,pneumonia,prc,convex,frame210
38,grepmed,pneumonia,prc,convex,frame211
38,grepmed,pneumonia,prc,convex,frame212
38,grepmed,pneumonia,prc,convex,frame213
38,grepmed,pneumonia,prc,convex,frame214
38,grepmed,pneumonia,prc,convex,frame215
38,grepmed,pneumonia,prc,convex,frame216
38,grepmed,pneumonia,prc,convex,frame217
38,grepmed,pneumonia,prc,convex,frame218
38,grepmed,pneumonia,prc,convex,frame219
38,grepmed,pneumonia,prc,convex,frame22
38,grepmed,pneumonia,prc,convex,frame220
38,grepmed,pneumonia,prc,convex,frame221
38,grepmed,pneumonia,prc,convex,frame222
38,grepmed,pneumonia,prc,convex,frame223
38,grepmed,pneumonia,prc,convex,frame224
38,grepmed,pneumonia,prc,convex,frame225
38,grepmed,pneumonia,prc,convex,frame226
38,grepmed,pneumonia,prc,convex,frame227
38,grepmed,pneumonia,prc,convex,frame228
38,grepmed,pneumonia,prc,convex,frame229
38,grepmed,pneumonia,prc,convex,frame23
38,grepmed,pneumonia,prc,convex,frame230
38,grepmed,pneumonia,prc,convex,frame231
38,grepmed,pneumonia,prc,convex,frame232
38,grepmed,pneumonia,prc,convex,frame233
38,grepmed,pneumonia,prc,convex,frame234
38,grepmed,pneumonia,prc,convex,frame235
38,grepmed,pneumonia,prc,convex,frame236
38,grepmed,pneumonia,prc,convex,frame237
38,grepmed,pneumonia,prc,convex,frame238
38,grepmed,pneumonia,prc,convex,frame239
38,grepmed,pneumonia,prc,convex,frame24
38,grepmed,pneumonia,prc,convex,frame240
38,grepmed,pneumonia,prc,convex,frame241
38,grepmed,pneumonia,prc,convex,frame242
38,grepmed,pneumonia,prc,convex,frame243
38,grepmed,pneumonia,prc,convex,frame244
38,grepmed,pneumonia,prc,convex,frame245
38,grepmed,pneumonia,prc,convex,frame246
38,grepmed,pneumonia,prc,convex,frame247
38,grepmed,pneumonia,prc,convex,frame248
38,grepmed,pneumonia,prc,convex,frame249
38,grepmed,pneumonia,prc,convex,frame25
38,grepmed,pneumonia,prc,convex,frame250
38,grepmed,pneumonia,prc,convex,frame251
38,grepmed,pneumonia,prc,convex,frame252
38,grepmed,pneumonia,prc,convex,frame253
38,grepmed,pneumonia,prc,convex,frame254
38,grepmed,pneumonia,prc,convex,frame255
38,grepmed,pneumonia,prc,convex,frame256
38,grepmed,pneumonia,prc,convex,frame257
38,grepmed,pneumonia,prc,convex,frame258
38,grepmed,pneumonia,prc,convex,frame259
38,grepmed,pneumonia,prc,convex,frame26
38,grepmed,pneumonia,prc,convex,frame260
38,grepmed,pneumonia,prc,convex,frame261
38,grepmed,pneumonia,prc,convex,frame262
38,grepmed,pneumonia,prc,convex,frame263
38,grepmed,pneumonia,prc,convex,frame264
38,grepmed,pneumonia,prc,convex,frame265
38,grepmed,pneumonia,prc,convex,frame266
38,grepmed,pneumonia,prc,convex,frame267
38,grepmed,pneumonia,prc,convex,frame268
38,grepmed,pneumonia,prc,convex,frame269
38,grepmed,pneumonia,prc,convex,frame27
38,grepmed,pneumonia,prc,convex,frame270
38,grepmed,pneumonia,prc,convex,frame271
38,grepmed,pneumonia,prc,convex,frame272
38,grepmed,pneumonia,prc,convex,frame273
38,grepmed,pneumonia,prc,convex,frame274
38,grepmed,pneumonia,prc,convex,frame275
38,grepmed,pneumonia,prc,convex,frame276
38,grepmed,pneumonia,prc,convex,frame277
38,grepmed,pneumonia,prc,convex,frame278
38,grepmed,pneumonia,prc,convex,frame279
38,grepmed,pneumonia,prc,convex,frame28
38,grepmed,pneumonia,prc,convex,frame280
38,grepmed,pneumonia,prc,convex,frame281
38,grepmed,pneumonia,prc,convex,frame282
38,grepmed,pneumonia,prc,convex,frame283
38,grepmed,pneumonia,prc,convex,frame284
38,grepmed,pneumonia,prc,convex,frame285
38,grepmed,pneumonia,prc,convex,frame286
38,grepmed,pneumonia,prc,convex,frame287
38,grepmed,pneumonia,prc,convex,frame288
38,grepmed,pneumonia,prc,convex,frame289
38,grepmed,pneumonia,prc,convex,frame29
38,grepmed,pneumonia,prc,convex,frame290
38,grepmed,pneumonia,prc,convex,frame291
38,grepmed,pneumonia,prc,convex,frame292
38,grepmed,pneumonia,prc,convex,frame293
38,grepmed,pneumonia,prc,convex,frame294
38,grepmed,pneumonia,prc,convex,frame295
38,grepmed,pneumonia,prc,convex,frame296
38,grepmed,pneumonia,prc,convex,frame297
38,grepmed,pneumonia,prc,convex,frame298
38,grepmed,pneumonia,prc,convex,frame299
38,grepmed,pneumonia,prc,convex,frame3
38,grepmed,pneumonia,prc,convex,frame30
38,grepmed,pneumonia,prc,convex,frame31
38,grepmed,pneumonia,prc,convex,frame32
38,grepmed,pneumonia,prc,convex,frame33
38,grepmed,pneumonia,prc,convex,frame34
38,grepmed,pneumonia,prc,convex,frame35
38,grepmed,pneumonia,prc,convex,frame36
38,grepmed,pneumonia,prc,convex,frame37
38,grepmed,pneumonia,prc,convex,frame38
38,grepmed,pneumonia,prc,convex,frame39
38,grepmed,pneumonia,prc,convex,frame4
38,grepmed,pneumonia,prc,convex,frame40
38,grepmed,pneumonia,prc,convex,frame41
38,grepmed,pneumonia,prc,convex,frame42
38,grepmed,pneumonia,prc,convex,frame43
38,grepmed,pneumonia,prc,convex,frame44
38,grepmed,pneumonia,prc,convex,frame45
38,grepmed,pneumonia,prc,convex,frame46
38,grepmed,pneumonia,prc,convex,frame47
38,grepmed,pneumonia,prc,convex,frame48
38,grepmed,pneumonia,prc,convex,frame49
38,grepmed,pneumonia,prc,convex,frame5
38,grepmed,pneumonia,prc,convex,frame50
38,grepmed,pneumonia,prc,convex,frame51
38,grepmed,pneumonia,prc,convex,frame52
38,grepmed,pneumonia,prc,convex,frame53
38,grepmed,pneumonia,prc,convex,frame54
38,grepmed,pneumonia,prc,convex,frame55
38,grepmed,pneumonia,prc,convex,frame56
38,grepmed,pneumonia,prc,convex,frame57
38,grepmed,pneumonia,prc,convex,frame58
38,grepmed,pneumonia,prc,convex,frame59
38,grepmed,pneumonia,prc,convex,frame6
38,grepmed,pneumonia,prc,convex,frame60
38,grepmed,pneumonia,prc,convex,frame61
38,grepmed,pneumonia,prc,convex,frame62
38,grepmed,pneumonia,prc,convex,frame63
38,grepmed,pneumonia,prc,convex,frame64
38,grepmed,pneumonia,prc,convex,frame65
38,grepmed,pneumonia,prc,convex,frame66
38,grepmed,pneumonia,prc,convex,frame67
38,grepmed,pneumonia,prc,convex,frame68
38,grepmed,pneumonia,prc,convex,frame69
38,grepmed,pneumonia,prc,convex,frame7
38,grepmed,pneumonia,prc,convex,frame70
38,grepmed,pneumonia,prc,convex,frame71
38,grepmed,pneumonia,prc,convex,frame72
38,grepmed,pneumonia,prc,convex,frame73
38,grepmed,pneumonia,prc,convex,frame74
38,grepmed,pneumonia,prc,convex,frame75
38,grepmed,pneumonia,prc,convex,frame76
38,grepmed,pneumonia,prc,convex,frame77
38,grepmed,pneumonia,prc,convex,frame78
38,grepmed,pneumonia,prc,convex,frame79
38,grepmed,pneumonia,prc,convex,frame8
38,grepmed,pneumonia,prc,convex,frame80
38,grepmed,pneumonia,prc,convex,frame81
38,grepmed,pneumonia,prc,convex,frame82
38,grepmed,pneumonia,prc,convex,frame83
38,grepmed,pneumonia,prc,convex,frame84
38,grepmed,pneumonia,prc,convex,frame85
38,grepmed,pneumonia,prc,convex,frame86
38,grepmed,pneumonia,prc,convex,frame87
38,grepmed,pneumonia,prc,convex,frame88
38,grepmed,pneumonia,prc,convex,frame89
38,grepmed,pneumonia,prc,convex,frame9
38,grepmed,pneumonia,prc,convex,frame90
38,grepmed,pneumonia,prc,convex,frame91
38,grepmed,pneumonia,prc,convex,frame92
38,grepmed,pneumonia,prc,convex,frame93
38,grepmed,pneumonia,prc,convex,frame94
38,grepmed,pneumonia,prc,convex,frame95
38,grepmed,pneumonia,prc,convex,frame96
38,grepmed,pneumonia,prc,convex,frame97
38,grepmed,pneumonia,prc,convex,frame98
38,grepmed,pneumonia,prc,convex,frame99
39,grepmed,normal,prc,linear,frame0
39,grepmed,normal,prc,linear,frame1
39,grepmed,normal,prc,linear,frame10
39,grepmed,normal,prc,linear,frame100
39,grepmed,normal,prc,linear,frame101
39,grepmed,normal,prc,linear,frame102
39,grepmed,normal,prc,linear,frame103
39,grepmed,normal,prc,linear,frame104
39,grepmed,normal,prc,linear,frame105
39,grepmed,normal,prc,linear,frame106
39,grepmed,normal,prc,linear,frame107
39,grepmed,normal,prc,linear,frame108
39,grepmed,normal,prc,linear,frame109
39,grepmed,normal,prc,linear,frame11
39,grepmed,normal,prc,linear,frame110
39,grepmed,normal,prc,linear,frame111
39,grepmed,normal,prc,linear,frame112
39,grepmed,normal,prc,linear,frame113
39,grepmed,normal,prc,linear,frame114
39,grepmed,normal,prc,linear,frame115
39,grepmed,normal,prc,linear,frame116
39,grepmed,normal,prc,linear,frame117
39,grepmed,normal,prc,linear,frame118
39,grepmed,normal,prc,linear,frame119
39,grepmed,normal,prc,linear,frame12
39,grepmed,normal,prc,linear,frame120
39,grepmed,normal,prc,linear,frame121
39,grepmed,normal,prc,linear,frame122
39,grepmed,normal,prc,linear,frame123
39,grepmed,normal,prc,linear,frame124
39,grepmed,normal,prc,linear,frame125
39,grepmed,normal,prc,linear,frame126
39,grepmed,normal,prc,linear,frame127
39,grepmed,normal,prc,linear,frame128
39,grepmed,normal,prc,linear,frame129
39,grepmed,normal,prc,linear,frame13
39,grepmed,normal,prc,linear,frame130
39,grepmed,normal,prc,linear,frame131
39,grepmed,normal,prc,linear,frame132
39,grepmed,normal,prc,linear,frame133
39,grepmed,normal,prc,linear,frame134
39,grepmed,normal,prc,linear,frame135
39,grepmed,normal,prc,linear,frame136
39,grepmed,normal,prc,linear,frame137
39,grepmed,normal,prc,linear,frame138
39,grepmed,normal,prc,linear,frame139
39,grepmed,normal,prc,linear,frame14
39,grepmed,normal,prc,linear,frame140
39,grepmed,normal,prc,linear,frame141
39,grepmed,normal,prc,linear,frame142
39,grepmed,normal,prc,linear,frame143
39,grepmed,normal,prc,linear,frame144
39,grepmed,normal,prc,linear,frame145
39,grepmed,normal,prc,linear,frame146
39,grepmed,normal,prc,linear,frame147
39,grepmed,normal,prc,linear,frame148
39,grepmed,normal,prc,linear,frame149
39,grepmed,normal,prc,linear,frame15
39,grepmed,normal,prc,linear,frame150
39,grepmed,normal,prc,linear,frame151
39,grepmed,normal,prc,linear,frame152
39,grepmed,normal,prc,linear,frame153
39,grepmed,normal,prc,linear,frame154
39,grepmed,normal,prc,linear,frame155
39,grepmed,normal,prc,linear,frame156
39,grepmed,normal,prc,linear,frame16
39,grepmed,normal,prc,linear,frame17
39,grepmed,normal,prc,linear,frame18
39,grepmed,normal,prc,linear,frame19
39,grepmed,normal,prc,linear,frame2
39,grepmed,normal,prc,linear,frame20
39,grepmed,normal,prc,linear,frame21
39,grepmed,normal,prc,linear,frame22
39,grepmed,normal,prc,linear,frame23
39,grepmed,normal,prc,linear,frame24
39,grepmed,normal,prc,linear,frame25
39,grepmed,normal,prc,linear,frame26
39,grepmed,normal,prc,linear,frame27
39,grepmed,normal,prc,linear,frame28
39,grepmed,normal,prc,linear,frame29
39,grepmed,normal,prc,linear,frame3
39,grepmed,normal,prc,linear,frame30
39,grepmed,normal,prc,linear,frame31
39,grepmed,normal,prc,linear,frame32
39,grepmed,normal,prc,linear,frame33
39,grepmed,normal,prc,linear,frame34
39,grepmed,normal,prc,linear,frame35
39,grepmed,normal,prc,linear,frame36
39,grepmed,normal,prc,linear,frame37
39,grepmed,normal,prc,linear,frame38
39,grepmed,normal,prc,linear,frame39
39,grepmed,normal,prc,linear,frame4
39,grepmed,normal,prc,linear,frame40
39,grepmed,normal,prc,linear,frame41
39,grepmed,normal,prc,linear,frame42
39,grepmed,normal,prc,linear,frame43
39,grepmed,normal,prc,linear,frame44
39,grepmed,normal,prc,linear,frame45
39,grepmed,normal,prc,linear,frame46
39,grepmed,normal,prc,linear,frame47
39,grepmed,normal,prc,linear,frame48
39,grepmed,normal,prc,linear,frame49
39,grepmed,normal,prc,linear,frame5
39,grepmed,normal,prc,linear,frame50
39,grepmed,normal,prc,linear,frame51
39,grepmed,normal,prc,linear,frame52
39,grepmed,normal,prc,linear,frame53
39,grepmed,normal,prc,linear,frame54
39,grepmed,normal,prc,linear,frame55
39,grepmed,normal,prc,linear,frame56
39,grepmed,normal,prc,linear,frame57
39,grepmed,normal,prc,linear,frame58
39,grepmed,normal,prc,linear,frame59
39,grepmed,normal,prc,linear,frame6
39,grepmed,normal,prc,linear,frame60
39,grepmed,normal,prc,linear,frame61
39,grepmed,normal,prc,linear,frame62
39,grepmed,normal,prc,linear,frame63
39,grepmed,normal,prc,linear,frame64
39,grepmed,normal,prc,linear,frame65
39,grepmed,normal,prc,linear,frame66
39,grepmed,normal,prc,linear,frame67
39,grepmed,normal,prc,linear,frame68
39,grepmed,normal,prc,linear,frame69
39,grepmed,normal,prc,linear,frame7
39,grepmed,normal,prc,linear,frame70
39,grepmed,normal,prc,linear,frame71
39,grepmed,normal,prc,linear,frame72
39,grepmed,normal,prc,linear,frame73
39,grepmed,normal,prc,linear,frame74
39,grepmed,normal,prc,linear,frame75
39,grepmed,normal,prc,linear,frame76
39,grepmed,normal,prc,linear,frame77
39,grepmed,normal,prc,linear,frame78
39,grepmed,normal,prc,linear,frame79
39,grepmed,normal,prc,linear,frame8
39,grepmed,normal,prc,linear,frame80
39,grepmed,normal,prc,linear,frame81
39,grepmed,normal,prc,linear,frame82
39,grepmed,normal,prc,linear,frame83
39,grepmed,normal,prc,linear,frame84
39,grepmed,normal,prc,linear,frame85
39,grepmed,normal,prc,linear,frame86
39,grepmed,normal,prc,linear,frame87
39,grepmed,normal,prc,linear,frame88
39,grepmed,normal,prc,linear,frame89
39,grepmed,normal,prc,linear,frame9
39,grepmed,normal,prc,linear,frame90
39,grepmed,normal,prc,linear,frame91
39,grepmed,normal,prc,linear,frame92
39,grepmed,normal,prc,linear,frame93
39,grepmed,normal,prc,linear,frame94
39,grepmed,normal,prc,linear,frame95
39,grepmed,normal,prc,linear,frame96
39,grepmed,normal,prc,linear,frame97
39,grepmed,normal,prc,linear,frame98
39,grepmed,normal,prc,linear,frame99
40,grepmed,pneumonia,prc,convex,frame0
40,grepmed,pneumonia,prc,convex,frame1
40,grepmed,pneumonia,prc,convex,frame10
40,grepmed,pneumonia,prc,convex,frame100
40,grepmed,pneumonia,prc,convex,frame101
40,grepmed,pneumonia,prc,convex,frame102
40,grepmed,pneumonia,prc,convex,frame103
40,grepmed,pneumonia,prc,convex,frame104
40,grepmed,pneumonia,prc,convex,frame105
40,grepmed,pneumonia,prc,convex,frame106
40,grepmed,pneumonia,prc,convex,frame107
40,grepmed,pneumonia,prc,convex,frame108
40,grepmed,pneumonia,prc,convex,frame109
40,grepmed,pneumonia,prc,convex,frame11
40,grepmed,pneumonia,prc,convex,frame110
40,grepmed,pneumonia,prc,convex,frame111
40,grepmed,pneumonia,prc,convex,frame112
40,grepmed,pneumonia,prc,convex,frame113
40,grepmed,pneumonia,prc,convex,frame12
40,grepmed,pneumonia,prc,convex,frame13
40,grepmed,pneumonia,prc,convex,frame14
40,grepmed,pneumonia,prc,convex,frame15
40,grepmed,pneumonia,prc,convex,frame16
40,grepmed,pneumonia,prc,convex,frame17
40,grepmed,pneumonia,prc,convex,frame18
40,grepmed,pneumonia,prc,convex,frame19
40,grepmed,pneumonia,prc,convex,frame2
40,grepmed,pneumonia,prc,convex,frame20
40,grepmed,pneumonia,prc,convex,frame21
40,grepmed,pneumonia,prc,convex,frame22
40,grepmed,pneumonia,prc,convex,frame23
40,grepmed,pneumonia,prc,convex,frame24
40,grepmed,pneumonia,prc,convex,frame25
40,grepmed,pneumonia,prc,convex,frame26
40,grepmed,pneumonia,prc,convex,frame27
40,grepmed,pneumonia,prc,convex,frame28
40,grepmed,pneumonia,prc,convex,frame29
40,grepmed,pneumonia,prc,convex,frame3
40,grepmed,pneumonia,prc,convex,frame30
40,grepmed,pneumonia,prc,convex,frame31
40,grepmed,pneumonia,prc,convex,frame32
40,grepmed,pneumonia,prc,convex,frame33
40,grepmed,pneumonia,prc,convex,frame34
40,grepmed,pneumonia,prc,convex,frame35
40,grepmed,pneumonia,prc,convex,frame36
40,grepmed,pneumonia,prc,convex,frame37
40,grepmed,pneumonia,prc,convex,frame38
40,grepmed,pneumonia,prc,convex,frame39
40,grepmed,pneumonia,prc,convex,frame4
40,grepmed,pneumonia,prc,convex,frame40
40,grepmed,pneumonia,prc,convex,frame41
40,grepmed,pneumonia,prc,convex,frame42
40,grepmed,pneumonia,prc,convex,frame43
40,grepmed,pneumonia,prc,convex,frame44
40,grepmed,pneumonia,prc,convex,frame45
40,grepmed,pneumonia,prc,convex,frame46
40,grepmed,pneumonia,prc,convex,frame47
40,grepmed,pneumonia,prc,convex,frame48
40,grepmed,pneumonia,prc,convex,frame49
40,grepmed,pneumonia,prc,convex,frame5
40,grepmed,pneumonia,prc,convex,frame50
40,grepmed,pneumonia,prc,convex,frame51
40,grepmed,pneumonia,prc,convex,frame52
40,grepmed,pneumonia,prc,convex,frame53
40,grepmed,pneumonia,prc,convex,frame54
40,grepmed,pneumonia,prc,convex,frame55
40,grepmed,pneumonia,prc,convex,frame56
40,grepmed,pneumonia,prc,convex,frame57
40,grepmed,pneumonia,prc,convex,frame58
40,grepmed,pneumonia,prc,convex,frame59
40,grepmed,pneumonia,prc,convex,frame6
40,grepmed,pneumonia,prc,convex,frame60
40,grepmed,pneumonia,prc,convex,frame61
40,grepmed,pneumonia,prc,convex,frame62
40,grepmed,pneumonia,prc,convex,frame63
40,grepmed,pneumonia,prc,convex,frame64
40,grepmed,pneumonia,prc,convex,frame65
40,grepmed,pneumonia,prc,convex,frame66
40,grepmed,pneumonia,prc,convex,frame67
40,grepmed,pneumonia,prc,convex,frame68
40,grepmed,pneumonia,prc,convex,frame69
40,grepmed,pneumonia,prc,convex,frame7
40,grepmed,pneumonia,prc,convex,frame70
40,grepmed,pneumonia,prc,convex,frame71
40,grepmed,pneumonia,prc,convex,frame72
40,grepmed,pneumonia,prc,convex,frame73
40,grepmed,pneumonia,prc,convex,frame74
40,grepmed,pneumonia,prc,convex,frame75
40,grepmed,pneumonia,prc,convex,frame76
40,grepmed,pneumonia,prc,convex,frame77
40,grepmed,pneumonia,prc,convex,frame78
40,grepmed,pneumonia,prc,convex,frame79
40,grepmed,pneumonia,prc,convex,frame8
40,grepmed,pneumonia,prc,convex,frame80
40,grepmed,pneumonia,prc,convex,frame81
40,grepmed,pneumonia,prc,convex,frame82
40,grepmed,pneumonia,prc,convex,frame83
40,grepmed,pneumonia,prc,convex,frame84
40,grepmed,pneumonia,prc,convex,frame85
40,grepmed,pneumonia,prc,convex,frame86
40,grepmed,pneumonia,prc,convex,frame87
40,grepmed,pneumonia,prc,convex,frame88
40,grepmed,pneumonia,prc,convex,frame89
40,grepmed,pneumonia,prc,convex,frame9
40,grepmed,pneumonia,prc,convex,frame90
40,grepmed,pneumonia,prc,convex,frame91
40,grepmed,pneumonia,prc,convex,frame92
40,grepmed,pneumonia,prc,convex,frame93
40,grepmed,pneumonia,prc,convex,frame94
40,grepmed,pneumonia,prc,convex,frame95
40,grepmed,pneumonia,prc,convex,frame96
40,grepmed,pneumonia,prc,convex,frame97
40,grepmed,pneumonia,prc,convex,frame98
40,grepmed,pneumonia,prc,convex,frame99
41,grepmed,pneumonia,prc,convex,frame0
41,grepmed,pneumonia,prc,convex,frame1
41,grepmed,pneumonia,prc,convex,frame10
41,grepmed,pneumonia,prc,convex,frame100
41,grepmed,pneumonia,prc,convex,frame101
41,grepmed,pneumonia,prc,convex,frame102
41,grepmed,pneumonia,prc,convex,frame103
41,grepmed,pneumonia,prc,convex,frame104
41,grepmed,pneumonia,prc,convex,frame105
41,grepmed,pneumonia,prc,convex,frame106
41,grepmed,pneumonia,prc,convex,frame107
41,grepmed,pneumonia,prc,convex,frame108
41,grepmed,pneumonia,prc,convex,frame109
41,grepmed,pneumonia,prc,convex,frame11
41,grepmed,pneumonia,prc,convex,frame110
41,grepmed,pneumonia,prc,convex,frame111
41,grepmed,pneumonia,prc,convex,frame112
41,grepmed,pneumonia,prc,convex,frame113
41,grepmed,pneumonia,prc,convex,frame114
41,grepmed,pneumonia,prc,convex,frame115
41,grepmed,pneumonia,prc,convex,frame116
41,grepmed,pneumonia,prc,convex,frame117
41,grepmed,pneumonia,prc,convex,frame118
41,grepmed,pneumonia,prc,convex,frame119
41,grepmed,pneumonia,prc,convex,frame12
41,grepmed,pneumonia,prc,convex,frame120
41,grepmed,pneumonia,prc,convex,frame121
41,grepmed,pneumonia,prc,convex,frame122
41,grepmed,pneumonia,prc,convex,frame123
41,grepmed,pneumonia,prc,convex,frame124
41,grepmed,pneumonia,prc,convex,frame125
41,grepmed,pneumonia,prc,convex,frame126
41,grepmed,pneumonia,prc,convex,frame127
41,grepmed,pneumonia,prc,convex,frame128
41,grepmed,pneumonia,prc,convex,frame129
41,grepmed,pneumonia,prc,convex,frame13
41,grepmed,pneumonia,prc,convex,frame130
41,grepmed,pneumonia,prc,convex,frame131
41,grepmed,pneumonia,prc,convex,frame132
41,grepmed,pneumonia,prc,convex,frame133
41,grepmed,pneumonia,prc,convex,frame134
41,grepmed,pneumonia,prc,convex,frame135
41,grepmed,pneumonia,prc,convex,frame136
41,grepmed,pneumonia,prc,convex,frame137
41,grepmed,pneumonia,prc,convex,frame138
41,grepmed,pneumonia,prc,convex,frame139
41,grepmed,pneumonia,prc,convex,frame14
41,grepmed,pneumonia,prc,convex,frame140
41,grepmed,pneumonia,prc,convex,frame141
41,grepmed,pneumonia,prc,convex,frame142
41,grepmed,pneumonia,prc,convex,frame143
41,grepmed,pneumonia,prc,convex,frame144
41,grepmed,pneumonia,prc,convex,frame145
41,grepmed,pneumonia,prc,convex,frame146
41,grepmed,pneumonia,prc,convex,frame147
41,grepmed,pneumonia,prc,convex,frame148
41,grepmed,pneumonia,prc,convex,frame149
41,grepmed,pneumonia,prc,convex,frame15
41,grepmed,pneumonia,prc,convex,frame150
41,grepmed,pneumonia,prc,convex,frame16
41,grepmed,pneumonia,prc,convex,frame17
41,grepmed,pneumonia,prc,convex,frame18
41,grepmed,pneumonia,prc,convex,frame19
41,grepmed,pneumonia,prc,convex,frame2
41,grepmed,pneumonia,prc,convex,frame20
41,grepmed,pneumonia,prc,convex,frame21
41,grepmed,pneumonia,prc,convex,frame22
41,grepmed,pneumonia,prc,convex,frame23
41,grepmed,pneumonia,prc,convex,frame24
41,grepmed,pneumonia,prc,convex,frame25
41,grepmed,pneumonia,prc,convex,frame26
41,grepmed,pneumonia,prc,convex,frame27
